می‌لرزد	V$لرزید+MI IND PRES 3SG*ارزید+MI IND PRES 3SG
می‌لرزدم	V$لرزید+MI IND PRES 3SG PRO1SG*ارزید+MI IND PRES 3SG PRO1SG
می‌لرزم	V$لرزید+MI IND PRES 1SG#MI IMP 2SG PRO1SG*ارزید+MI IND PRES 1SG#MI IMP 2SG PRO1SG
می‌لرزی	V$لرزید+MI IND PRES 2SG*ارزید+MI IND PRES 2SG
می‌لرزید	V$لرزید+MI IMP 2PL#MI IND PRES 2PL#MI IND PAST 3SG*ارزید+MI IMP 2PL#MI IND PRES 2PL
می‌لنگد	V$لنگید+MI IND PRES 3SG
می‌لنگند	V$لنگید+MI IND PRES 3PL
می‌لولی	V$لولید+MI IND PRES 2SG
می‌لیسد	V$لیسید+MI IND PRES 3SG
می‌لیسیم	V$لیسید+MI IND PRES 1PL
می‌مال	V$مالید+MI IMP 2SG
می‌مالد	V$مالید+MI IND PRES 3SG
می‌مالم	V$مالید+MI IND PRES 1SG#MI IMP 2SG PRO1SG
می‌مالند	V$مالید+MI IND PRES 3PL
می‌مالید	V$مالید+MI IMP 2PL#MI IND PRES 2PL#MI IND PAST 3SG
می‌مالیم	V$مالید+MI IND PRES 1PL
می‌ماند	V$ماند+MI IND PRES 3SG#MI IND PAST 3SG*مانید+MI IND PRES 3SG*مانست+MI IND PRES 3SG
می‌ماندت	V$ماند+MI IND PAST 3SG PRO2SG#MI IND PRES 3SG PRO2SG*مانید+MI IND PRES 3SG PRO2SG*مانست+MI IND PRES 3SG PRO2SG
می‌ماندش	V$ماند+MI IND PRES 3SG PRO3SG#MI IND PAST 3SG PRO3SG*مانید+MI IND PRES 3SG PRO3SG*مانست+MI IND PRES 3SG PRO3SG
می‌ماندم	V$ماند+MI IND PAST 1SG#MI IND PAST 3SG PRO1SG#MI IND PRES 3SG PRO1SG*مانید+MI IND PRES 3SG PRO1SG*مانست+MI IND PRES 3SG PRO1SG
می‌ماندند	V$ماند+MI IND PAST 3PL
می‌مانده‌ام	V$ماند+MI IND 1SG PERF
می‌ماندی	V$ماند+MI IND PAST 2SG#MI SUB IRRP 3SG#MI SUB IRR 3SG*مانید+MI SUB IRR 3SG*مانست+MI SUB IRR 3SG
می‌مانم	V$ماند+MI IND PRES 1SG#MI IMP 2SG PRO1SG*مانید+MI IND PRES 1SG#MI IMP 2SG PRO1SG*مانست+MI IND PRES 1SG#MI IMP 2SG PRO1SG
می‌مانند	V$ماند+MI IND PRES 3PL*مانید+MI IND PRES 3PL*مانست+MI IND PRES 3PL
می‌مانی	V$ماند+MI IND PRES 2SG*مانید+MI IND PRES 2SG*مانست+MI IND PRES 2SG
می‌مانیم	V$ماند+MI IND PRES 1PL*مانید+MI IND PRES 1PL*مانست+MI IND PRES 1PL
می‌مرد	V$مرد+MI IND PAST 3SG
می‌مردم	V$مرد+MI IND PAST 1SG#MI IND PAST 3SG PRO1SG
می‌مردند	V$مرد+MI IND PAST 3PL
می‌مردی	V$مرد+MI IND PAST 2SG#MI SUB IRRP 3SG
می‌موید	V$مویید+MI IMP 2PL#MI IND PRES 2PL#MI IND PRES 3SG
می‌مویم	V$مویید+MI IND PRES 1SG#MI IMP 2SG PRO1SG#MI IND PRES 1PL
می‌مویی	V$مویید+MI SUB IRR 2SG#MI IND PRES 2SG
می‌مکم	V$مکید+MI IND PRES 1SG#MI IMP 2SG PRO1SG
می‌مکند	V$مکید+MI IND PRES 3PL
می‌مکی	V$مکید+MI IND PRES 2SG
می‌مکید	V$مکید+MI IMP 2PL#MI IND PRES 2PL#MI IND PAST 3SG
می‌میرد	V$مرد+MI IND PRES 3SG
می‌میرم	V$مرد+MI IND PRES 1SG#MI IMP 2SG PRO1SG
می‌میرند	V$مرد+MI IND PRES 3PL
می‌میزد	V$میخت+MI IND PRES 3SG*میزید+MI IND PRES 3SG
می‌ناز	V$نازید+MI IMP 2SG
می‌نازد	V$نازید+MI IND PRES 3SG
می‌نازم	V$نازید+MI IND PRES 1SG#MI IMP 2SG PRO1SG
می‌نازند	V$نازید+MI IND PRES 3PL
می‌نازی	V$نازید+MI IND PRES 2SG
می‌نال	V$نالید+MI IMP 2SG
می‌نالد	V$نالید+MI IND PRES 3SG
می‌نالم	V$نالید+MI IND PRES 1SG#MI IMP 2SG PRO1SG
می‌نالند	V$نالید+MI IND PRES 3PL
می‌نالی	V$نالید+MI IND PRES 2SG
می‌نالید	V$نالید+MI IMP 2PL#MI IND PRES 2PL#MI IND PAST 3SG
می‌نالیدم	V$نالید+MI IND PAST 1SG#MI IND PRES 2PL PRO1SG#MI IMP 2PL PRO1SG#MI IND PAST 3SG PRO1SG
می‌نامد	V$نامید+MI IND PRES 3SG
می‌نبارد	V$انباشت+MI IND PRES 3SG
می‌نباید	V$انبود+MI IMP 2PL#MI IND PRES 2PL#MI IND PRES 3SG
می‌نبود	V$انبود+MI IND PAST 3SG*انبویید+MI IND PRES 3SG
می‌نبودش	V$انبود+MI IND PAST 3SG PRO3SG*انبویید+MI IND PRES 3SG PRO3SG
می‌نداد	V$اندود+MI IND PRES 3SG*اندایید+MI IND PRES 3SG
می‌ندادش	V$اندود+MI IND PRES 3SG PRO3SG*اندایید+MI IND PRES 3SG PRO3SG
می‌ندادی	V$اندود+MI SUB IRR 3SG*اندایید+MI SUB IRR 3SG
می‌نداند	V$اندود+MI IND PRES 3PL*اندایید+MI IND PRES 3PL
می‌نشان	V$نشاند+MI IMP 2SG
می‌نشاند	V$نشاند+MI IND PRES 3SG#MI IND PAST 3SG
می‌نشاندم	V$نشاند+MI IND PAST 1SG#MI IND PAST 3SG PRO1SG#MI IND PRES 3SG PRO1SG
می‌نشاندند	V$نشاند+MI IND PAST 3PL
می‌نشانندت	V$نشاند+MI IND PRES 3PL PRO2SG
می‌نشانی	V$نشاند+MI IND PRES 2SG
می‌نشست	V$نشست+MI IND PAST 3SG
می‌نشستم	V$نشست+MI IND PAST 1SG#MI IND PAST 3SG PRO1SG
می‌نشستی	V$نشست+MI IND PAST 2SG#MI SUB IRRP 3SG
می‌نشین	V$نشست+MI IMP 2SG
می‌نشیند	V$نشست+MI IND PRES 3SG
می‌نشینم	V$نشست+MI IND PRES 1SG#MI IMP 2SG PRO1SG
می‌نشینی	V$نشست+MI IND PRES 2SG
می‌نما	V$نمود+MI IMP 2SG
می‌نماند	V$نمود+MI IND PRES 3PL
می‌نمای	V$نمود+MI IMP 2SG#MI IND PRES 2SG
می‌نماید	V$نمود+MI IMP 2PL#MI IND PRES 2PL#MI IND PRES 3SG
می‌نمایدش	V$نمود+MI IMP 2PL PRO3SG#MI IND PRES 3SG PRO3SG#MI IND PRES 2PL PRO3SG
می‌نمایدشان	V$نمود+MI IND PRES 3SG PRO3PL#MI IMP 2PL PRO3PL#MI IND PRES 2PL PRO3PL
می‌نمایدم	V$نمود+MI IND PRES 2PL PRO1SG#MI IND PRES 3SG PRO1SG#MI IMP 2PL PRO1SG
می‌نمایم	V$نمود+MI IND PRES 1SG#MI IMP 2SG PRO1SG#MI IND PRES 1PL
می‌نمایند	V$نمود+MI IND PRES 3PL
می‌نمایندم	V$نمود+MI IND PRES 3PL PRO1SG
می‌نمایی	V$نمود+MI SUB IRR 2SG#MI IND PRES 2SG
می‌نماییم	V$نمود+MI IMP 2SG PRO1SG#MI IND PRES 2SG PRO1SG#MI IND PRES 1PL
می‌نماییمت	V$نمود+MI IND PRES 1PL PRO2SG
می‌نمود	V$نمود+MI IND PAST 3SG
می‌نمودت	V$نمود+MI IND PAST 3SG PRO2SG
می‌نمودش	V$نمود+MI IND PAST 3SG PRO3SG
می‌نمودم	V$نمود+MI IND PAST 1SG#MI IND PAST 3SG PRO1SG
می‌نمودند	V$نمود+MI IND PAST 3PL
می‌نمودی	V$نمود+MI IND PAST 2SG#MI SUB IRRP 3SG
می‌نمودیم	V$نمود+MI IND PAST 1PL
می‌نه	V$نهاد+MI IMP 2SG
می‌نهاد	V$نهاد+MI SUB PRES 3SG#MI IND PAST 3SG
می‌نهادم	V$نهاد+MI SUB PRES 3SG PRO1SG#MI IND PAST 1SG#MI IND PAST 3SG PRO1SG
می‌نهادند	V$نهاد+MI IND PAST 3PL
می‌نهادی	V$نهاد+MI IND PAST 2SG#MI SUB IRRP 3SG
می‌نهد	V$نهاد+MI IND PRES 3SG
می‌نهدش	V$نهاد+MI IND PRES 3SG PRO3SG
می‌نهفت	V$نهفت+MI IND PAST 3SG
می‌نهفتم	V$نهفت+MI IND PAST 1SG#MI IND PAST 3SG PRO1SG
می‌نهفتند	V$نهفت+MI IND PAST 3PL
می‌نهم	V$نهاد+MI IND PRES 1SG
می‌نهمت	V$نهاد+MI IND PRES 1SG PRO2SG
می‌نهند	V$نهاد+MI IND PRES 3PL
می‌نهندش	V$نهاد+MI IND PRES 3PL PRO3SG
می‌نهی	V$نهاد+MI IND PRES 2SG
می‌نهید	V$نهاد+MI IMP 2PL#MI IND PRES 2PL
می‌نهیم	V$نهاد+MI IND PRES 1PL
می‌نواخت	V$نواخت+MI IND PAST 3SG
می‌نواختمت	V$نواخت+MI IND PAST 1SG PRO2SG
می‌نواز	V$نواخت+MI IMP 2SG
می‌نوازد	V$نواخت+MI IND PRES 3SG
می‌نوازم	V$نواخت+MI IND PRES 1SG#MI IMP 2SG PRO1SG
می‌نوازی	V$نواخت+MI IND PRES 2SG
می‌نوردم	V$نوردید+MI IND PRES 1SG#MI IMP 2SG PRO1SG
می‌نوردی	V$نوردید+MI IND PRES 2SG
می‌نوش	V$نوشید+MI IMP 2SG
می‌نوشت	V$نوشت+MI IND PAST 3SG*نوشید+MI IMP 2SG PRO2SG
می‌نوشتم	V$نوشت+MI IND PAST 1SG#MI IND PAST 3SG PRO1SG
می‌نوشد	V$نوشید+MI IND PRES 3SG
می‌نوشم	V$نوشید+MI IND PRES 1SG#MI IMP 2SG PRO1SG
می‌نوشند	V$نوشید+MI IND PRES 3PL
می‌نوشی	V$نوشید+MI IND PRES 2SG
می‌نوشیم	V$نوشید+MI IND PRES 1PL
می‌نویسد	V$نوشت+MI IND PRES 3SG
می‌نویسم	V$نوشت+MI IND PRES 1SG#MI IMP 2SG PRO1SG
می‌نویسند	V$نوشت+MI IND PRES 3PL
می‌نگارد	V$انگاشت+MI IND PRES 3SG*نگاشت+MI IND PRES 3SG*انگارد+MI IND PRES 3SG#MI IND PAST 3SG
می‌نگارم	V$نگار+MI IND PAST 1SG#MI IND PAST 3SG PRO1SG*انگاشت+MI IND PRES 1SG#MI IMP 2SG PRO1SG*نگاشت+MI IND PRES 1SG#MI IMP 2SG PRO1SG*انگارد+MI IND PRES 1SG#MI IMP 2SG PRO1SG
می‌نگارند	V$نگار+MI IND PAST 3PL*انگاشت+MI IND PRES 3PL*نگاشت+MI IND PRES 3PL*انگارد+MI IND PRES 3PL
می‌نگاری	V$نگار+MI IND PAST 2SG#MI SUB IRRP 3SG*انگاشت+MI IND PRES 2SG*نگاشت+MI IND PRES 2SG*انگارد+MI IND PRES 2SG
می‌نگارید	V$نگار+MI IND PAST 2PL*انگاشت+MI IMP 2PL#MI IND PRES 2PL*نگاشت+MI IMP 2PL#MI IND PRES 2PL*انگارد+MI IMP 2PL#MI IND PRES 2PL
می‌نگاریم	V$نگار+MI IND PAST 1PL*انگاشت+MI IND PRES 1PL*نگاشت+MI IND PRES 1PL*انگارد+MI IND PRES 1PL
می‌نگاشت	V$نگار+MI IMP 2SG*انگاشت+MI IND PAST 3SG*نگاشت+MI IND PAST 3SG
می‌نگر	V$نگریست+MI IMP 2SG
می‌نگرد	V$نگریست+MI IND PRES 3SG
می‌نگردم	V$نگریست+MI IND PRES 3SG PRO1SG
می‌نگردی	V$نگریست+MI SUB IRR 3SG
می‌نگرم	V$نگریست+MI IND PRES 1SG#MI IMP 2SG PRO1SG
می‌نگرند	V$نگریست+MI IND PRES 3PL
می‌نگری	V$نگریست+MI IND PRES 2SG
می‌نگرید	V$نگریست+MI IMP 2PL#MI IND PRES 2PL
می‌نگریست	V$نگریست+MI IND PAST 3SG
می‌نگریستی	V$نگریست+MI IND PAST 2SG#MI SUB IRRP 3SG
می‌نگریم	V$نگریست+MI IND PRES 1PL
می‌هراسد	V$هراسید+MI IND PRES 3SG
می‌هراسم	V$هراسید+MI IND PRES 1SG#MI IMP 2SG PRO1SG
می‌هل	V$هشت+MI IMP 2SG
می‌هلد	V$هشت+MI IND PRES 3SG
می‌هلم	V$هشت+MI IND PRES 1SG#MI IMP 2SG PRO1SG
می‌هلی	V$هشت+MI IND PRES 2SG
می‌ورز	V$ورزید+MI IMP 2SG
می‌ورزد	V$ورزید+MI IND PRES 3SG*ورزد+MI IND PAST 3SG
می‌ورزم	V$ورزید+MI IND PRES 1SG#MI IMP 2SG PRO1SG
می‌ورزند	V$ورزید+MI IND PRES 3PL*ورزد+MI IND PRES 3SG
می‌ورزی	V$ورزید+MI IND PRES 2SG
می‌ورزید	V$ورزید+MI IMP 2PL#MI IND PRES 2PL#MI IND PAST 3SG
می‌ورزیدم	V$ورزید+MI IND PAST 1SG#MI IND PRES 2PL PRO1SG#MI IMP 2PL PRO1SG#MI IND PAST 3SG PRO1SG
می‌وزد	V$وزید+MI IND PRES 3SG
می‌وزی	V$وزید+MI IND PRES 2SG
می‌وزیدستی	V$وزید+MI IND 2SG PERF2
می‌وزیدی	V$وزید+MI IND PAST 2SG#MI SUB IRR 2PL#MI SUB IRRP 3SG
می‌پاش	V$پاشید+MI IMP 2SG
می‌پاشد	V$پاشید+MI IND PRES 3SG
می‌پاشند	V$پاشید+MI IND PRES 3PL
می‌پاشید	V$پاشید+MI IMP 2PL#MI IND PRES 2PL#MI IND PAST 3SG
می‌پاشیم	V$پاشید+MI IND PRES 1PL
می‌پالای	V$پالایید+MI IMP 2SG#MI IND PRES 2SG*پالید+MI SUB PRES 2SG*پالود+MI IMP 2SG#MI IND PRES 2SG
می‌پالایدم	V$پالایید+MI IND PRES 2PL PRO1SG#MI IND PRES 3SG PRO1SG#MI IMP 2PL PRO1SG*پالید+MI SUB PRES 2PL PRO1SG*پالود+MI IND PRES 2PL PRO1SG#MI IND PRES 3SG PRO1SG#MI IMP 2PL PRO1SG
می‌پای	V$پایست+MI IMP 2SG#MI IND PRES 2SG*پایید+MI IMP 2SG#MI IND PRES 2SG
می‌پاید	V$پایست+MI IMP 2PL#MI IND PRES 2PL#MI IND PRES 3SG*پایید+MI IMP 2PL#MI IND PRES 2PL#MI IND PRES 3SG
می‌پایم	V$پایست+MI IND PRES 1SG#MI IMP 2SG PRO1SG#MI IND PRES 1PL*پایید+MI IND PRES 1SG#MI IMP 2SG PRO1SG#MI IND PRES 1PL
می‌پایی	V$پایست+MI SUB IRR 2SG#MI IND PRES 2SG*پایید+MI SUB IRR 2SG#MI IND PRES 2SG
می‌پایید	V$پایست+MI IMP 2PL#MI IND PRES 2PL*پایید+MI IMP 2PL#MI IND PRES 2PL#MI IND PAST 3SG
می‌پاییم	V$پایست+MI IMP 2SG PRO1SG#MI IND PRES 2SG PRO1SG#MI IND PRES 1PL*پایید+MI IMP 2SG PRO1SG#MI IND PRES 2SG PRO1SG#MI IND PRES 1PL
می‌پخت	V$پخت+MI IND PAST 3SG
می‌پختم	V$پخت+MI IND PAST 1SG#MI IND PAST 3SG PRO1SG
می‌پذرفته‌اند	V$پذرفت+MI IND 3PL PERF
می‌پذیر	V$پذیرفت+MI IMP 2SG
می‌پذیرد	V$پذیرفت+MI IND PRES 3SG
می‌پذیرفت	V$پذیرفت+MI IND PAST 3SG
می‌پذیرم	V$پذیرفت+MI IND PRES 1SG#MI IMP 2SG PRO1SG
می‌پذیری	V$پذیرفت+MI IND PRES 2SG
می‌پر	V$پرید+MI IMP 2SG
می‌پراکنم	V$پراکند+MI IND PRES 1SG#MI IMP 2SG PRO1SG*پراکنید+MI IND PRES 1SG#MI IMP 2SG PRO1SG
می‌پراکنند	V$پراکند+MI IND PRES 3PL*پراکنید+MI IND PRES 3PL
می‌پراکنی	V$پراکند+MI IND PRES 2SG*پراکنید+MI IND PRES 2SG
می‌پرد	V$پرید+MI IND PRES 3SG
می‌پرداخت	V$پرداخت+MI IND PAST 3SG
می‌پرداختند	V$پرداخت+MI IND PAST 3PL
می‌پرداختی	V$پرداخت+MI IND PAST 2SG#MI SUB IRRP 3SG
می‌پرداختیم	V$پرداخت+MI IND PAST 1PL
می‌پرداز	V$پرداخت+MI IMP 2SG
می‌پردازد	V$پرداخت+MI IND PRES 3SG
می‌پرس	V$پرسید+MI IMP 2SG
می‌پرست	V$پرسید+MI IMP 2SG PRO2SG*پرستید+MI IMP 2SG
می‌پرستان	V$پرسید+MI IMP 2SG PRO2PL
می‌پرستد	V$پرستید+MI IND PRES 3SG
می‌پرستدشان	V$پرستید+MI IND PRES 3SG PRO3PL
می‌پرستم	V$پرستید+MI IND PRES 1SG#MI IMP 2SG PRO1SG
می‌پرستند	V$پرستید+MI IND PRES 3PL
می‌پرستی	V$پرستید+MI IND PRES 2SG
می‌پرستید	V$پرستید+MI IMP 2PL#MI IND PRES 2PL#MI IND PAST 3SG
می‌پرستیدی	V$پرستید+MI IND PAST 2SG#MI SUB IRR 2PL#MI SUB IRRP 3SG
می‌پرستیدیم	V$پرستید+MI IND PAST 1PL
می‌پرسد	V$پرسید+MI IND PRES 3SG
می‌پرسدت	V$پرسید+MI IND PRES 3SG PRO2SG
می‌پرسدم	V$پرسید+MI IND PRES 3SG PRO1SG
می‌پرسم	V$پرسید+MI IND PRES 1SG#MI IMP 2SG PRO1SG
می‌پرسمت	V$پرسید+MI IND PRES 1SG PRO2SG
می‌پرسی	V$پرسید+MI IND PRES 2SG
می‌پرسید	V$پرسید+MI IMP 2PL#MI IND PRES 2PL#MI IND PAST 3SG
می‌پرسیدم	V$پرسید+MI IND PAST 1SG#MI IND PRES 2PL PRO1SG#MI IMP 2PL PRO1SG#MI IND PAST 3SG PRO1SG
می‌پرم	V$پرید+MI IND PRES 1SG#MI IMP 2SG PRO1SG
می‌پرند	V$پرید+MI IND PRES 3PL
می‌پرهیزم	V$پرهیزید+MI IND PRES 1SG#MI IMP 2SG PRO1SG*پرهیخت+MI IND PRES 1SG#MI IMP 2SG PRO1SG
می‌پرهیزی	V$پرهیزید+MI IND PRES 2SG*پرهیخت+MI IND PRES 2SG
می‌پرور	V$پرورد+MI IMP 2SG*پرورید+MI IMP 2SG
می‌پرورد	V$پرورد+MI IND PRES 3SG#MI IND PAST 3SG*پرورید+MI IND PRES 3SG
می‌پرورم	V$پرورد+MI IND PRES 1SG#MI IMP 2SG PRO1SG*پرورید+MI IND PRES 1SG#MI IMP 2SG PRO1SG
می‌پرورند	V$پرورد+MI IND PRES 3PL*پرورید+MI IND PRES 3PL
می‌پروری	V$پرورد+MI IND PRES 2SG*پرورید+MI IND PRES 2SG
می‌پرورید	V$پرورد+MI IMP 2PL#MI IND PRES 2PL*پرورید+MI IMP 2PL#MI IND PRES 2PL#MI IND PAST 3SG
می‌پروریدی	V$پرورد+MI SUB IRR 2PL*پرورید+MI IND PAST 2SG#MI SUB IRR 2PL#MI SUB IRRP 3SG
می‌پری	V$پرید+MI IND PRES 2SG
می‌پرید	V$پرید+MI IMP 2PL#MI IND PRES 2PL#MI IND PAST 3SG
می‌پریدم	V$پرید+MI IND PAST 1SG#MI IND PRES 2PL PRO1SG#MI IMP 2PL PRO1SG#MI IND PAST 3SG PRO1SG
می‌پریدند	V$پرید+MI IND PAST 3PL
می‌پریدی	V$پرید+MI IND PAST 2SG#MI SUB IRR 2PL#MI SUB IRRP 3SG
می‌پریم	V$پرید+MI IND PRES 1PL
می‌پز	V$پخت+MI IMP 2SG
می‌پزاند	V$پخت+MI SUB PRES 3PL*پزاند+MI IND PRES 3SG#MI IND PAST 3SG
می‌پزانی	V$پزاند+MI IND PRES 2SG
می‌پزد	V$پخت+MI IND PRES 3SG
می‌پزدش	V$پخت+MI IND PRES 3SG PRO3SG
می‌پزم	V$پخت+MI IND PRES 1SG#MI IMP 2SG PRO1SG
می‌پزند	V$پخت+MI IND PRES 3PL
می‌پزی	V$پخت+MI IND PRES 2SG
می‌پزید	V$پخت+MI IMP 2PL#MI IND PRES 2PL
می‌پزیدم	V$پخت+MI IND PRES 2PL PRO1SG#MI IMP 2PL PRO1SG
می‌پزیدی	V$پخت+MI SUB IRR 2PL
می‌پزیم	V$پخت+MI IND PRES 1PL
می‌پسندد	V$پسندید+MI IND PRES 3SG
می‌پسندم	V$پسندید+MI IND PRES 1SG#MI IMP 2SG PRO1SG
می‌پسندی	V$پسندید+MI IND PRES 2SG
می‌پسندید	V$پسندید+MI IMP 2PL#MI IND PRES 2PL#MI IND PAST 3SG
می‌پناهم	V$پناهید+MI IND PRES 1SG
می‌پناهند	V$پناهید+MI IND PRES 3PL
می‌پناهی	V$پناهید+MI IND PRES 2SG
می‌پندار	V$پنداشت+MI IMP 2SG*پندارید+MI IMP 2SG
می‌پندارد	V$پنداشت+MI IND PRES 3SG*پندارید+MI IND PRES 3SG
می‌پنداردم	V$پنداشت+MI IND PRES 3SG PRO1SG*پندارید+MI IND PRES 3SG PRO1SG
می‌پندارم	V$پنداشت+MI IND PRES 1SG#MI IMP 2SG PRO1SG*پندارید+MI IND PRES 1SG#MI IMP 2SG PRO1SG
می‌پندارند	V$پنداشت+MI IND PRES 3PL*پندارید+MI IND PRES 3PL
می‌پنداری	V$پنداشت+MI IND PRES 2SG*پندارید+MI IND PRES 2SG
می‌پنداشت	V$پنداشت+MI IND PAST 3SG
می‌پنداشتش	V$پنداشت+MI IND PAST 3SG PRO3SG
می‌پنداشتم	V$پنداشت+MI IND PAST 1SG#MI IND PAST 3SG PRO1SG
می‌پنداشتند	V$پنداشت+MI IND PAST 3PL
می‌پنداشتی	V$پنداشت+MI IND PAST 2SG#MI SUB IRRP 3SG
می‌پنداشتید	V$پنداشت+MI IND PAST 2PL
می‌پنداشتیم	V$پنداشت+MI IND PAST 1PL
می‌پوسد	V$پوسید+MI IND PRES 3SG
می‌پوش	V$پوشید+MI IMP 2SG
می‌پوشاند	V$پوشید+MI SUB PRES 3PL*پوشاند+MI IND PRES 3SG#MI IND PAST 3SG*پوشانید+MI IND PRES 3SG
می‌پوشانی	V$پوشاند+MI IND PRES 2SG*پوشانید+MI IND PRES 2SG
می‌پوشد	V$پوشید+MI IND PRES 3SG
می‌پوشم	V$پوشید+MI IND PRES 1SG#MI IMP 2SG PRO1SG
می‌پوشند	V$پوشید+MI IND PRES 3PL
می‌پوشی	V$پوشید+MI IND PRES 2SG
می‌پوشید	V$پوشید+MI IMP 2PL#MI IND PRES 2PL#MI IND PAST 3SG
می‌پوشیم	V$پوشید+MI IND PRES 1PL
می‌پوی	V$پویید+MI IMP 2SG#MI IND PRES 2SG
می‌پوید	V$پویید+MI IMP 2PL#MI IND PRES 2PL#MI IND PRES 3SG
می‌پویم	V$پویید+MI IND PRES 1SG#MI IMP 2SG PRO1SG#MI IND PRES 1PL
می‌پویند	V$پویید+MI IND PRES 3PL
می‌پویی	V$پویید+MI SUB IRR 2SG#MI IND PRES 2SG
می‌پژمرید	V$پژمرد+MI IMP 2PL#MI IND PRES 2PL
می‌پیراست	V$پیراست+MI IND PAST 3SG
می‌پیرای	V$پیراست+MI IMP 2SG#MI IND PRES 2SG*پیرایید+MI IMP 2SG#MI IND PRES 2SG
می‌پیما	V$پیمود+MI IMP 2SG
می‌پیمای	V$پیمود+MI IMP 2SG#MI IND PRES 2SG
می‌پیمایم	V$پیمود+MI IND PRES 1SG#MI IMP 2SG PRO1SG#MI IND PRES 1PL
می‌پیمایند	V$پیمود+MI IND PRES 3PL
می‌پیمایی	V$پیمود+MI SUB IRR 2SG#MI IND PRES 2SG
می‌پیمود	V$پیمود+MI IND PAST 3SG
می‌پیموده‌اند	V$پیمود+MI IND 3PL PERF
می‌پیوست	V$پیوست+MI IND PAST 3SG
می‌پیوندد	V$پیوست+MI IND PRES 3SG
می‌پیچ	V$پیچید+MI IMP 2SG
می‌پیچد	V$پیچید+MI IND PRES 3SG
می‌پیچم	V$پیچید+MI IND PRES 1SG#MI IMP 2SG PRO1SG
می‌پیچند	V$پیچید+MI IND PRES 3PL
می‌پیچی	V$پیچید+MI IND PRES 2SG
می‌پیچید	V$پیچید+MI IMP 2PL#MI IND PRES 2PL#MI IND PAST 3SG
می‌چخی	V$چخید+MI IND PRES 2SG
می‌چر	V$چرید+MI IMP 2SG
می‌چراند	V$چراند+MI IND PRES 3SG#MI IND PAST 3SG*چرید+MI SUB PRES 3PL
می‌چربد	V$چربید+MI IND PRES 3SG
می‌چرخ	V$چرخید+MI IMP 2SG
می‌چرد	V$چرید+MI IND PRES 3SG
می‌چرم	V$چرید+MI IND PRES 1SG#MI IMP 2SG PRO1SG
می‌چرند	V$چرید+MI IND PRES 3PL
می‌چری	V$چرید+MI IND PRES 2SG
می‌چرید	V$چرید+MI IMP 2PL#MI IND PRES 2PL#MI IND PAST 3SG
می‌چریدند	V$چرید+MI IND PAST 3PL
می‌چسبد	V$چسبید+MI IND PRES 3SG
می‌چش	V$چشید+MI IMP 2SG
می‌چشان	V$چشاند+MI IMP 2SG
می‌چشاند	V$چشید+MI SUB PRES 3PL*چشاند+MI IND PRES 3SG#MI IND PAST 3SG
می‌چشانی	V$چشاند+MI IND PRES 2SG
می‌چشانید	V$چشاند+MI IMP 2PL#MI IND PRES 2PL
می‌چشد	V$چشید+MI IND PRES 3SG
می‌چشم	V$چشید+MI IND PRES 1SG#MI IMP 2SG PRO1SG
می‌چشی	V$چشید+MI IND PRES 2SG
می‌چشید	V$چشید+MI IMP 2PL#MI IND PRES 2PL#MI IND PAST 3SG
می‌چشیدم	V$چشید+MI IND PAST 1SG#MI IND PRES 2PL PRO1SG#MI IMP 2PL PRO1SG#MI IND PAST 3SG PRO1SG
می‌چفساندش	V$چفسید+MI SUB PRES 3PL PRO3SG
می‌چفسی	V$چفسید+MI IND PRES 2SG
می‌چمد	V$چمید+MI IND PRES 3SG
می‌چمی	V$چمید+MI IND PRES 2SG
می‌چمید	V$چمید+MI IMP 2PL#MI IND PRES 2PL#MI IND PAST 3SG
می‌چمیدی	V$چمید+MI IND PAST 2SG#MI SUB IRR 2PL#MI SUB IRRP 3SG
می‌چو	V$چفت+MI IMP 2SG
می‌چکاند	V$چکاند+MI IND PRES 3SG#MI IND PAST 3SG*چکید+MI SUB PRES 3PL
می‌چکانمش	V$چکاند+MI IND PRES 1SG PRO3SG
می‌چکانی	V$چکاند+MI IND PRES 2SG
می‌چکد	V$چکید+MI IND PRES 3SG
می‌چکدش	V$چکید+MI IND PRES 3SG PRO3SG
می‌چکند	V$چکید+MI IND PRES 3PL
می‌چکید	V$چکید+MI IMP 2PL#MI IND PRES 2PL#MI IND PAST 3SG
می‌چید	V$چید+MI IND PAST 3SG
می‌چیدم	V$چید+MI IND PAST 1SG#MI IND PAST 3SG PRO1SG
می‌چیدمی	V$چید+MI SUB IRRP 1SG
می‌چین	V$چید+MI IMP 2SG
می‌چیند	V$چید+MI IND PRES 3SG
می‌چینم	V$چید+MI IND PRES 1SG#MI IMP 2SG PRO1SG
می‌چینی	V$چید+MI IND PRES 2SG
می‌کار	V$کشت+MI IMP 2SG*کاشت+MI IMP 2SG
می‌کارد	V$کشت+MI IND PRES 3SG*کاشت+MI IND PRES 3SG
می‌کاردم	V$کشت+MI IND PRES 3SG PRO1SG*کاشت+MI IND PRES 3SG PRO1SG
می‌کارم	V$کشت+MI IND PRES 1SG#MI IMP 2SG PRO1SG*کاشت+MI IND PRES 1SG#MI IMP 2SG PRO1SG
می‌کاری	V$کشت+MI IND PRES 2SG*کاشت+MI IND PRES 2SG
می‌کارید	V$کشت+MI IMP 2PL#MI IND PRES 2PL*کاشت+MI IMP 2PL#MI IND PRES 2PL
